,,,,,All Type of Report (All Grades) for 01-Jan-2021 to 02-Jul-2026,,,,
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,30-09-2024,106.40,Metric Tonnes,3281.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,30-09-2024,176.70,Metric Tonnes,1992.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,30-09-2024,26.30,Metric Tonnes,3500.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,01-10-2024,1530.40,Metric Tonnes,3281.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,01-10-2024,2080.80,Metric Tonnes,1992.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,01-10-2024,34.00,Metric Tonnes,3500.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,03-10-2024,289.90,Metric Tonnes,3531.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,03-10-2024,163.90,Metric Tonnes,1992.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,03-10-2024,30.80,Metric Tonnes,3000.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,04-10-2024,1299.60,Metric Tonnes,3531.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,04-10-2024,2253.60,Metric Tonnes,1992.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,04-10-2024,28.10,Metric Tonnes,3000.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,05-10-2024,220.30,Metric Tonnes,3531.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,05-10-2024,1324.50,Metric Tonnes,1992.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,05-10-2024,42.20,Metric Tonnes,3000.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,07-10-2024,127.40,Metric Tonnes,3750.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,07-10-2024,297.00,Metric Tonnes,2214.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,07-10-2024,40.50,Metric Tonnes,3000.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,08-10-2024,1925.60,Metric Tonnes,3500.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,08-10-2024,2242.80,Metric Tonnes,2214.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,08-10-2024,53.80,Metric Tonnes,2950.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,09-10-2024,861.90,Metric Tonnes,3500.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,09-10-2024,1113.10,Metric Tonnes,2214.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,09-10-2024,56.10,Metric Tonnes,2950.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,10-10-2024,713.20,Metric Tonnes,3500.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,10-10-2024,1066.80,Metric Tonnes,2214.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,10-10-2024,66.40,Metric Tonnes,2950.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,11-10-2024,938.40,Metric Tonnes,3500.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,11-10-2024,1371.40,Metric Tonnes,2214.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,11-10-2024,44.60,Metric Tonnes,2800.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,12-10-2024,902.90,Metric Tonnes,3500.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,12-10-2024,1442.10,Metric Tonnes,2214.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,12-10-2024,55.90,Metric Tonnes,2400.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,14-10-2024,330.30,Metric Tonnes,3500.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,14-10-2024,113.40,Metric Tonnes,2214.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,14-10-2024,53.20,Metric Tonnes,3000.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,15-10-2024,1930.40,Metric Tonnes,3500.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,15-10-2024,1622.80,Metric Tonnes,2214.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,15-10-2024,74.40,Metric Tonnes,2000.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,16-10-2024,868.60,Metric Tonnes,3625.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,16-10-2024,1252.30,Metric Tonnes,2050.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,16-10-2024,70.50,Metric Tonnes,1700.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,17-10-2024,686.90,Metric Tonnes,3625.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,17-10-2024,1223.90,Metric Tonnes,2050.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,17-10-2024,86.70,Metric Tonnes,1800.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,18-10-2024,1325.40,Metric Tonnes,3625.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,18-10-2024,1201.40,Metric Tonnes,2050.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,18-10-2024,76.40,Metric Tonnes,1800.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,19-10-2024,1596.30,Metric Tonnes,3250.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,19-10-2024,1106.40,Metric Tonnes,2050.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,19-10-2024,92.10,Metric Tonnes,1700.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,21-10-2024,543.30,Metric Tonnes,3469.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,21-10-2024,131.00,Metric Tonnes,2006.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,21-10-2024,59.30,Metric Tonnes,1700.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,22-10-2024,2530.10,Metric Tonnes,3188.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,22-10-2024,1357.30,Metric Tonnes,2006.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,22-10-2024,98.50,Metric Tonnes,2100.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,23-10-2024,1118.10,Metric Tonnes,3313.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,23-10-2024,1164.00,Metric Tonnes,2006.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,23-10-2024,108.80,Metric Tonnes,2100.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,24-10-2024,1207.20,Metric Tonnes,3313.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,24-10-2024,1275.70,Metric Tonnes,2006.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,24-10-2024,122.80,Metric Tonnes,2100.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,25-10-2024,818.00,Metric Tonnes,3156.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,25-10-2024,1315.80,Metric Tonnes,2023.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,25-10-2024,100.70,Metric Tonnes,2100.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,26-10-2024,1023.80,Metric Tonnes,3156.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,26-10-2024,1358.30,Metric Tonnes,2023.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,26-10-2024,107.50,Metric Tonnes,2100.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,28-10-2024,169.80,Metric Tonnes,3156.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,28-10-2024,208.00,Metric Tonnes,2065.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,28-10-2024,81.80,Metric Tonnes,1700.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,29-10-2024,1152.20,Metric Tonnes,3031.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,29-10-2024,1858.90,Metric Tonnes,2065.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,29-10-2024,104.90,Metric Tonnes,1700.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,30-10-2024,826.00,Metric Tonnes,3031.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,30-10-2024,1132.50,Metric Tonnes,2065.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,30-10-2024,95.00,Metric Tonnes,1700.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,01-11-2024,1203.80,Metric Tonnes,2969.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,01-11-2024,735.40,Metric Tonnes,2065.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,01-11-2024,58.80,Metric Tonnes,1500.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,02-11-2024,768.90,Metric Tonnes,2969.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,02-11-2024,632.80,Metric Tonnes,2065.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,02-11-2024,68.70,Metric Tonnes,1500.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,04-11-2024,305.00,Metric Tonnes,3063.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,04-11-2024,120.60,Metric Tonnes,2040.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,04-11-2024,74.90,Metric Tonnes,1500.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,05-11-2024,1014.80,Metric Tonnes,3188.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,05-11-2024,1517.10,Metric Tonnes,2068.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,05-11-2024,66.90,Metric Tonnes,1400.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,06-11-2024,195.20,Metric Tonnes,3281.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,06-11-2024,893.50,Metric Tonnes,2068.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,06-11-2024,95.10,Metric Tonnes,1300.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,07-11-2024,958.40,Metric Tonnes,3281.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,07-11-2024,1569.60,Metric Tonnes,2068.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,07-11-2024,82.40,Metric Tonnes,1300.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,08-11-2024,774.80,Metric Tonnes,3188.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,08-11-2024,1479.50,Metric Tonnes,2068.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,08-11-2024,67.50,Metric Tonnes,1300.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,09-11-2024,1436.40,Metric Tonnes,3188.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,09-11-2024,1352.20,Metric Tonnes,2068.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,09-11-2024,69.60,Metric Tonnes,1300.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,11-11-2024,335.50,Metric Tonnes,3188.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,11-11-2024,271.70,Metric Tonnes,2068.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,11-11-2024,80.70,Metric Tonnes,1300.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,13-11-2024,2047.40,Metric Tonnes,3000.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,13-11-2024,1080.60,Metric Tonnes,2268.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,13-11-2024,83.20,Metric Tonnes,1250.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,18-11-2024,486.30,Metric Tonnes,3594.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,18-11-2024,168.60,Metric Tonnes,2268.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,18-11-2024,68.90,Metric Tonnes,900.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,19-11-2024,2169.70,Metric Tonnes,3469.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,19-11-2024,2314.30,Metric Tonnes,2268.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,19-11-2024,73.40,Metric Tonnes,900.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,20-11-2024,1563.30,Metric Tonnes,3469.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,20-11-2024,1300.80,Metric Tonnes,2268.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,20-11-2024,77.00,Metric Tonnes,1000.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,21-11-2024,1399.00,Metric Tonnes,3438.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,21-11-2024,1663.10,Metric Tonnes,2268.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,21-11-2024,70.30,Metric Tonnes,1000.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,22-11-2024,1492.10,Metric Tonnes,3438.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,22-11-2024,1445.50,Metric Tonnes,2268.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,22-11-2024,72.60,Metric Tonnes,1000.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,23-11-2024,1483.20,Metric Tonnes,3438.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,23-11-2024,1513.90,Metric Tonnes,2268.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,23-11-2024,69.20,Metric Tonnes,1000.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,25-11-2024,534.80,Metric Tonnes,3594.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,25-11-2024,160.70,Metric Tonnes,2168.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,25-11-2024,78.30,Metric Tonnes,1000.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,26-11-2024,1761.60,Metric Tonnes,3594.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,26-11-2024,1345.20,Metric Tonnes,2168.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,26-11-2024,68.80,Metric Tonnes,1000.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,27-11-2024,1441.40,Metric Tonnes,3594.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,27-11-2024,1255.40,Metric Tonnes,2168.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,27-11-2024,61.10,Metric Tonnes,1000.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,28-11-2024,1066.10,Metric Tonnes,3594.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,28-11-2024,1225.20,Metric Tonnes,2168.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,28-11-2024,56.40,Metric Tonnes,1000.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,29-11-2024,978.30,Metric Tonnes,3594.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,29-11-2024,1195.90,Metric Tonnes,2168.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,29-11-2024,70.10,Metric Tonnes,1200.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,30-11-2024,1123.00,Metric Tonnes,3594.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,30-11-2024,1469.20,Metric Tonnes,2168.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,30-11-2024,72.90,Metric Tonnes,1200.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,02-12-2024,411.20,Metric Tonnes,3563.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,02-12-2024,446.60,Metric Tonnes,2168.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,02-12-2024,62.70,Metric Tonnes,1200.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,03-12-2024,1279.50,Metric Tonnes,3563.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,03-12-2024,1572.70,Metric Tonnes,2158.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,03-12-2024,68.00,Metric Tonnes,1200.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,04-12-2024,951.80,Metric Tonnes,3500.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,04-12-2024,1269.60,Metric Tonnes,2158.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,04-12-2024,65.00,Metric Tonnes,1150.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,05-12-2024,1135.00,Metric Tonnes,3417.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,05-12-2024,1516.20,Metric Tonnes,2158.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,05-12-2024,62.80,Metric Tonnes,1250.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,06-12-2024,928.90,Metric Tonnes,3417.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,06-12-2024,1527.20,Metric Tonnes,2158.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,06-12-2024,64.60,Metric Tonnes,1250.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,07-12-2024,1288.40,Metric Tonnes,3417.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,07-12-2024,1388.00,Metric Tonnes,2158.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,07-12-2024,75.40,Metric Tonnes,1300.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,09-12-2024,295.70,Metric Tonnes,3083.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,09-12-2024,161.40,Metric Tonnes,1900.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,09-12-2024,59.30,Metric Tonnes,1300.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,10-12-2024,1593.80,Metric Tonnes,3208.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,10-12-2024,1031.10,Metric Tonnes,1870.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,10-12-2024,56.10,Metric Tonnes,1550.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,11-12-2024,1300.50,Metric Tonnes,3000.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,11-12-2024,1791.40,Metric Tonnes,1870.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,11-12-2024,60.00,Metric Tonnes,1450.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,12-12-2024,1103.40,Metric Tonnes,2917.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,12-12-2024,1467.30,Metric Tonnes,2113.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,12-12-2024,57.80,Metric Tonnes,1450.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,13-12-2024,1205.80,Metric Tonnes,2917.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,13-12-2024,956.70,Metric Tonnes,2138.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,13-12-2024,66.80,Metric Tonnes,1400.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,14-12-2024,1092.90,Metric Tonnes,2917.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,14-12-2024,1175.80,Metric Tonnes,2138.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,14-12-2024,58.20,Metric Tonnes,1500.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,16-12-2024,418.20,Metric Tonnes,2917.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,16-12-2024,278.30,Metric Tonnes,2138.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,16-12-2024,42.40,Metric Tonnes,1600.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,17-12-2024,1932.30,Metric Tonnes,2917.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,17-12-2024,1409.20,Metric Tonnes,2125.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,17-12-2024,51.30,Metric Tonnes,1600.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,18-12-2024,1656.50,Metric Tonnes,1750.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,18-12-2024,1100.90,Metric Tonnes,2125.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,18-12-2024,53.40,Metric Tonnes,1600.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,19-12-2024,1336.70,Metric Tonnes,1708.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,19-12-2024,1259.80,Metric Tonnes,2125.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,19-12-2024,59.10,Metric Tonnes,1600.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,20-12-2024,1451.20,Metric Tonnes,1708.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,20-12-2024,979.10,Metric Tonnes,2125.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,20-12-2024,57.30,Metric Tonnes,1600.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,21-12-2024,1666.80,Metric Tonnes,1708.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,21-12-2024,971.80,Metric Tonnes,2125.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,21-12-2024,56.00,Metric Tonnes,1600.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,23-12-2024,365.20,Metric Tonnes,1708.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,23-12-2024,381.80,Metric Tonnes,2150.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,23-12-2024,53.90,Metric Tonnes,1600.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,24-12-2024,2403.80,Metric Tonnes,1583.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,24-12-2024,1476.30,Metric Tonnes,2150.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,24-12-2024,56.80,Metric Tonnes,1600.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,25-12-2024,1184.60,Metric Tonnes,1583.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,25-12-2024,1004.40,Metric Tonnes,2150.00,Rs./Quintal
