date,market,arrival_qty_mt,modal_price_rs_quintal,month,season,producing_region,delhi_temp_max,delhi_temp_min,delhi_rainfall,delhi_humidity,region_temp_max,region_temp_min,region_rainfall,region_humidity
2021-01-07,Azadpur APMC,1167.9,931.0,1,winter,agra,19.3,11.1,0.0,87,20.2,5.0,0.0,69.0
2021-01-08,Azadpur APMC,645.0,931.0,1,winter,agra,18.8,9.3,0.0,88,20.9,10.4,1.1,71.0
2021-01-09,Azadpur APMC,635.7,917.0,1,winter,agra,19.7,10.9,0.0,83,21.6,12.8,6.8,84.0
2021-01-11,Azadpur APMC,404.1,869.0,1,winter,agra,17.7,7.1,0.0,82,24.6,14.6,0.0,77.0
2021-01-12,Azadpur APMC,1185.7,869.0,1,winter,agra,18.0,6.4,0.0,81,22.1,15.4,5.3,85.0
2021-01-13,Azadpur APMC,1009.8,869.0,1,winter,agra,18.1,5.4,0.0,80,22.0,12.8,0.0,82.0
2021-01-14,Azadpur APMC,1004.0,869.0,1,winter,agra,18.5,4.9,0.0,81,19.5,10.3,9.7,87.0
2021-01-15,Azadpur APMC,1294.9,860.0,1,winter,agra,19.0,7.4,0.0,85,21.7,12.7,0.0,84.0
2021-01-16,Azadpur APMC,1504.3,826.0,1,winter,agra,16.7,5.3,0.0,89,20.2,10.8,0.0,74.0
2021-01-18,Azadpur APMC,381.7,811.0,1,winter,agra,17.9,10.3,2.5,86,19.5,5.7,0.0,75.0
2021-01-19,Azadpur APMC,1530.3,811.0,1,winter,agra,20.6,9.6,0.0,88,19.4,5.5,0.0,74.0
2021-01-20,Azadpur APMC,1078.1,811.0,1,winter,agra,19.8,9.9,0.0,85,19.6,5.3,0.0,77.0
2021-01-21,Azadpur APMC,1249.1,811.0,1,winter,agra,20.1,9.1,0.0,79,19.6,5.0,0.0,83.0
2021-01-22,Azadpur APMC,1317.4,726.0,1,winter,agra,20.8,7.4,0.0,79,20.2,6.5,0.0,83.0
2021-01-23,Azadpur APMC,1424.2,726.0,1,winter,agra,20.9,8.8,0.0,79,21.4,7.4,0.0,78.0
2021-01-25,Azadpur APMC,633.1,726.0,1,winter,agra,18.2,6.2,0.0,82,22.1,9.7,0.0,81.0
2021-01-27,Azadpur APMC,94.2,711.0,1,winter,agra,18.6,6.3,0.0,76,22.5,9.2,0.0,70.0
2021-01-28,Azadpur APMC,1469.5,711.0,1,winter,agra,17.9,5.0,0.0,78,22.8,7.5,0.0,73.0
2021-01-29,Azadpur APMC,1443.0,717.0,1,winter,agra,18.4,5.7,0.0,76,22.9,9.2,0.0,77.0
2021-01-30,Azadpur APMC,983.6,717.0,1,winter,agra,18.9,6.3,0.0,71,20.9,9.3,0.0,81.0
2021-02-03,Azadpur APMC,1385.2,643.0,2,winter,agra,23.5,11.8,0.1,75,19.0,5.4,0.0,76.0
2021-02-04,Azadpur APMC,1160.5,631.0,2,winter,agra,21.1,11.1,8.3,81,18.9,6.1,0.0,75.0
2021-02-06,Azadpur APMC,1399.6,557.0,2,winter,agra,19.8,8.6,0.0,75,21.2,7.0,0.0,65.0
2021-02-08,Azadpur APMC,367.5,569.0,2,winter,agra,22.2,8.5,0.0,77,24.7,7.9,0.0,67.0
2021-02-09,Azadpur APMC,1602.7,569.0,2,winter,agra,23.7,9.4,0.0,74,25.8,10.3,0.0,67.0
2021-02-10,Azadpur APMC,1275.6,526.0,2,winter,agra,24.8,12.1,0.0,74,24.7,14.1,0.0,64.0
2021-02-11,Azadpur APMC,1109.2,509.0,2,winter,agra,23.6,10.8,0.0,77,21.8,12.0,0.9,76.0
2021-02-12,Azadpur APMC,1110.0,509.0,2,winter,agra,24.1,11.5,0.0,78,21.1,10.3,0.0,72.0
2021-02-13,Azadpur APMC,1045.8,509.0,2,winter,agra,23.6,11.3,0.0,80,22.4,9.4,0.0,71.0
2021-02-15,Azadpur APMC,276.2,509.0,2,winter,agra,26.7,12.4,0.4,70,25.9,9.4,0.0,67.0
2021-02-16,Azadpur APMC,1613.8,483.0,2,winter,agra,26.4,12.4,0.0,71,26.7,11.7,0.0,67.0
2021-02-17,Azadpur APMC,970.1,483.0,2,winter,agra,25.2,12.1,0.0,72,26.3,10.1,0.0,72.0
2021-02-18,Azadpur APMC,1122.5,483.0,2,winter,agra,25.1,11.3,0.0,73,24.5,11.6,0.0,76.0
2021-02-19,Azadpur APMC,1030.5,483.0,2,winter,agra,25.2,11.1,0.0,75,25.8,10.5,0.0,73.0
2021-02-20,Azadpur APMC,1195.4,483.0,2,winter,agra,25.6,11.6,0.0,70,26.4,11.3,0.0,72.0
2021-02-22,Azadpur APMC,179.2,483.0,2,winter,agra,27.3,12.4,0.0,68,28.0,14.3,0.8,67.0
2021-02-23,Azadpur APMC,1094.0,483.0,2,winter,agra,29.3,12.4,0.0,62,27.3,12.1,0.0,66.0
2021-02-24,Azadpur APMC,947.4,483.0,2,winter,agra,29.9,13.3,0.0,61,26.5,12.4,0.0,65.0
2021-02-25,Azadpur APMC,1205.9,503.0,2,winter,agra,30.2,13.9,0.0,61,26.7,12.4,0.0,65.0
2021-02-26,Azadpur APMC,1153.0,503.0,2,winter,agra,30.7,15.1,0.0,59,26.6,12.3,0.0,66.0
2021-02-27,Azadpur APMC,1046.4,503.0,2,winter,agra,30.2,18.5,0.0,44,27.2,11.2,0.0,63.0
2021-03-03,Azadpur APMC,1252.9,563.0,3,summer,agra,29.3,14.3,0.0,42,31.3,14.1,0.0,52.0
2021-03-04,Azadpur APMC,1256.6,563.0,3,summer,agra,31.0,15.1,0.0,49,32.2,15.1,0.0,46.0
2021-03-05,Azadpur APMC,1211.6,563.0,3,summer,agra,30.2,15.5,0.0,45,32.3,19.3,0.0,44.0
2021-03-06,Azadpur APMC,954.5,563.0,3,summer,agra,30.7,15.1,0.0,44,30.5,18.3,0.0,48.0
2021-03-08,Azadpur APMC,375.6,566.0,3,summer,agra,31.1,19.3,0.0,51,28.7,14.0,0.0,42.0
2021-03-09,Azadpur APMC,2048.6,566.0,3,summer,agra,31.9,18.3,0.1,59,30.5,13.0,0.0,41.0
2021-03-11,Azadpur APMC,1076.0,566.0,3,summer,agra,32.5,17.1,0.0,53,31.4,15.6,0.0,40.0
2021-03-12,Azadpur APMC,1082.1,566.0,3,summer,agra,29.9,17.9,0.9,56,32.5,15.0,0.0,38.0
2021-03-13,Azadpur APMC,1251.8,566.0,3,summer,agra,30.1,16.0,0.0,62,34.1,17.2,0.0,37.0
2021-03-15,Azadpur APMC,168.9,566.0,3,summer,agra,31.7,17.5,0.0,52,33.6,20.4,0.0,52.0
2021-03-16,Azadpur APMC,1549.4,566.0,3,summer,agra,32.3,17.0,0.0,49,33.2,19.6,0.0,48.0
2021-03-17,Azadpur APMC,1273.4,566.0,3,summer,agra,32.9,17.0,0.0,44,34.0,17.6,0.0,47.0
2021-03-18,Azadpur APMC,1444.7,489.0,3,summer,agra,32.6,17.4,0.0,49,31.0,20.6,0.0,50.0
2021-03-19,Azadpur APMC,1302.2,489.0,3,summer,agra,31.7,19.4,0.0,52,30.9,18.6,0.2,56.0
2021-03-20,Azadpur APMC,1050.4,503.0,3,summer,agra,32.9,17.3,0.0,45,31.6,17.3,0.0,53.0
2021-03-22,Azadpur APMC,75.6,503.0,3,summer,agra,33.2,18.7,0.3,49,33.5,18.7,0.0,46.0
2021-03-23,Azadpur APMC,1518.6,503.0,3,summer,agra,32.1,19.8,0.5,49,34.3,17.5,0.0,43.0
2021-03-24,Azadpur APMC,1054.4,503.0,3,summer,agra,31.2,16.7,0.0,45,34.0,19.0,0.0,44.0
2021-03-25,Azadpur APMC,1387.3,486.0,3,summer,agra,30.7,16.7,0.0,40,33.0,19.8,0.4,50.0
2021-03-26,Azadpur APMC,1149.9,486.0,3,summer,agra,31.2,16.2,0.0,46,33.5,19.3,0.0,43.0
2021-03-27,Azadpur APMC,1424.6,451.0,3,summer,agra,33.0,17.9,0.0,46,34.4,18.7,0.0,38.0
2021-03-30,Azadpur APMC,245.0,474.0,3,summer,agra,37.0,23.3,0.0,33,31.7,19.3,0.2,47.0
2021-03-31,Azadpur APMC,480.0,474.0,3,summer,agra,34.4,21.6,0.0,23,32.0,18.6,0.0,34.0
2021-04-05,Azadpur APMC,199.6,546.0,4,summer,agra,37.8,19.2,0.0,28,39.2,21.9,0.0,21.0
2021-04-06,Azadpur APMC,1518.3,611.0,4,summer,agra,37.5,22.5,0.0,29,36.3,23.2,0.0,21.0
2021-04-07,Azadpur APMC,996.2,611.0,4,summer,agra,35.6,21.4,0.0,31,35.5,20.4,0.0,16.0
2021-04-08,Azadpur APMC,1053.6,611.0,4,summer,agra,33.9,20.3,0.0,26,34.5,17.2,0.0,19.0
2021-04-09,Azadpur APMC,1203.2,611.0,4,summer,agra,35.2,18.7,0.0,23,34.4,17.8,0.0,19.0
2021-04-10,Azadpur APMC,998.5,611.0,4,summer,agra,36.3,19.3,0.0,19,35.9,18.4,0.0,22.0
2021-04-12,Azadpur APMC,199.2,611.0,4,summer,agra,38.0,20.4,0.0,21,40.4,22.7,0.0,22.0
2021-04-13,Azadpur APMC,1749.4,611.0,4,summer,agra,38.1,21.3,0.0,24,38.3,24.8,0.0,23.0
2021-04-14,Azadpur APMC,1300.5,663.0,4,summer,agra,38.6,22.5,0.0,23,36.6,23.5,0.0,21.0
2021-04-15,Azadpur APMC,1325.9,663.0,4,summer,agra,38.6,22.3,0.0,20,37.0,20.9,0.0,18.0
2021-04-16,Azadpur APMC,1191.5,663.0,4,summer,agra,38.7,23.0,2.8,32,37.2,20.2,0.0,17.0
2021-04-17,Azadpur APMC,1201.2,663.0,4,summer,agra,34.8,20.4,0.2,44,37.9,20.3,0.0,17.0
2021-04-19,Azadpur APMC,113.9,663.0,4,summer,agra,37.2,21.3,0.0,31,39.9,22.4,0.0,19.0
2021-04-20,Azadpur APMC,1001.7,663.0,4,summer,agra,33.7,22.0,0.0,29,39.7,22.6,0.0,20.0
2021-04-21,Azadpur APMC,795.9,657.0,4,summer,agra,31.7,19.0,0.1,41,39.7,23.3,0.0,19.0
2021-04-22,Azadpur APMC,1359.6,1175.0,4,summer,agra,32.8,20.1,0.0,42,39.8,23.2,0.0,21.0
2021-04-23,Azadpur APMC,1097.5,623.0,4,summer,agra,34.9,22.6,0.0,35,35.7,22.8,0.0,35.0
2021-04-24,Azadpur APMC,571.9,623.0,4,summer,agra,33.6,18.8,0.0,36,36.8,22.7,0.0,28.0
2021-04-26,Azadpur APMC,113.5,623.0,4,summer,agra,38.8,20.9,0.0,26,38.6,22.4,0.0,24.0
2021-04-27,Azadpur APMC,430.7,717.0,4,summer,agra,41.1,23.6,0.0,24,35.7,24.1,0.0,30.0
2021-04-28,Azadpur APMC,597.7,717.0,4,summer,agra,41.5,24.7,0.0,21,34.5,22.1,0.0,33.0
2021-04-29,Azadpur APMC,585.1,717.0,4,summer,agra,40.9,25.0,0.0,23,38.3,23.6,0.0,26.0
2021-04-30,Azadpur APMC,598.0,700.0,4,summer,agra,39.1,24.6,0.0,29,34.8,22.8,0.0,29.0
2021-05-03,Azadpur APMC,89.2,709.0,5,summer,agra,37.0,25.4,0.0,33,41.5,23.9,0.0,15.0
2021-05-04,Azadpur APMC,685.6,740.0,5,summer,agra,40.1,26.0,0.0,31,42.1,24.5,0.0,16.0
2021-05-05,Azadpur APMC,571.5,740.0,5,summer,agra,37.8,26.1,0.0,39,41.5,25.4,0.0,17.0
2021-05-06,Azadpur APMC,1057.0,726.0,5,summer,agra,39.2,24.1,7.6,53,40.1,25.7,0.0,29.0
2021-05-07,Azadpur APMC,672.6,726.0,5,summer,agra,34.6,22.0,1.9,56,40.2,25.4,0.0,28.0
2021-05-08,Azadpur APMC,677.7,711.0,5,summer,agra,37.1,23.7,0.0,40,38.1,27.6,0.0,29.0
2021-05-10,Azadpur APMC,157.2,711.0,5,summer,agra,36.0,25.0,0.3,42,40.2,26.1,0.0,24.0
2021-05-11,Azadpur APMC,893.4,711.0,5,summer,agra,38.8,25.1,0.1,41,39.6,27.2,0.0,32.0
2021-05-12,Azadpur APMC,624.4,711.0,5,summer,agra,35.2,24.6,0.0,46,39.2,26.6,0.0,42.0
2021-05-13,Azadpur APMC,758.6,711.0,5,summer,agra,31.3,22.5,2.2,59,37.3,23.7,0.6,48.0
2021-05-14,Azadpur APMC,668.7,711.0,5,summer,agra,36.0,22.8,0.0,46,37.8,25.9,0.0,38.0
2021-05-15,Azadpur APMC,464.2,711.0,5,summer,agra,35.7,24.8,0.0,41,37.5,26.6,0.5,38.0
2021-05-17,Azadpur APMC,80.4,711.0,5,summer,agra,37.1,26.2,0.0,36,38.7,25.7,0.0,38.0
2021-05-18,Azadpur APMC,1009.7,711.0,5,summer,agra,30.8,24.5,1.2,57,36.5,26.0,0.1,43.0
2021-05-19,Azadpur APMC,687.3,711.0,5,summer,agra,24.4,21.0,95.5,85,35.2,24.5,1.3,54.0
2021-05-20,Azadpur APMC,695.3,746.0,5,summer,agra,29.7,20.6,33.7,78,36.7,24.2,0.0,48.0
2021-05-21,Azadpur APMC,602.1,711.0,5,summer,agra,31.4,20.8,1.4,79,37.1,25.8,0.0,43.0
2021-05-22,Azadpur APMC,374.3,711.0,5,summer,agra,33.1,23.8,0.0,69,38.9,26.3,0.0,35.0
2021-05-24,Azadpur APMC,119.6,711.0,5,summer,agra,35.1,22.1,0.0,49,28.8,23.1,8.3,69.0
2021-05-25,Azadpur APMC,1052.6,711.0,5,summer,agra,37.1,23.7,0.0,43,27.4,21.7,44.0,89.0
2021-05-26,Azadpur APMC,716.8,711.0,5,summer,agra,37.6,22.1,0.0,44,29.6,21.9,3.0,77.0
2021-05-27,Azadpur APMC,895.3,769.0,5,summer,agra,37.6,22.0,0.0,47,33.3,21.2,0.0,73.0
2021-05-28,Azadpur APMC,468.4,769.0,5,summer,agra,36.8,24.1,0.0,62,34.3,23.8,0.2,67.0
2021-05-29,Azadpur APMC,571.9,769.0,5,summer,agra,37.2,26.1,0.0,57,35.1,24.3,0.0,56.0
2021-05-31,Azadpur APMC,126.7,789.0,5,summer,agra,37.2,26.2,0.0,59,36.6,24.0,0.0,42.0
2021-06-04,Azadpur APMC,554.6,836.0,6,monsoon,solan,35.8,25.3,0.1,64,28.2,17.3,4.1,74.0
2021-06-05,Azadpur APMC,630.0,836.0,6,monsoon,solan,36.1,25.8,0.0,61,27.0,16.8,7.0,76.0
2021-06-07,Azadpur APMC,106.6,793.0,6,monsoon,solan,39.7,26.7,0.0,51,25.7,16.4,3.0,72.0
2021-06-08,Azadpur APMC,915.9,784.0,6,monsoon,solan,41.6,28.7,0.0,39,24.1,15.6,6.0,73.0
2021-06-09,Azadpur APMC,699.9,784.0,6,monsoon,solan,41.9,30.8,0.0,38,25.3,15.4,5.5,72.0
2021-06-10,Azadpur APMC,891.8,784.0,6,monsoon,solan,37.8,29.9,0.0,58,24.8,15.4,0.4,68.0
2021-06-11,Azadpur APMC,677.5,827.0,6,monsoon,solan,37.2,27.3,0.0,60,27.1,15.8,3.6,69.0
2021-06-12,Azadpur APMC,656.9,827.0,6,monsoon,solan,37.7,28.6,0.3,59,26.6,16.4,1.4,69.0
2021-06-14,Azadpur APMC,104.2,827.0,6,monsoon,solan,36.7,26.1,0.0,61,29.7,19.9,0.0,66.0
2021-06-15,Azadpur APMC,1203.5,731.0,6,monsoon,solan,37.2,27.0,4.5,62,29.6,20.1,1.5,70.0
2021-06-16,Azadpur APMC,753.6,731.0,6,monsoon,solan,35.0,26.1,2.0,72,26.6,18.6,14.4,82.0
2021-06-17,Azadpur APMC,1138.3,860.0,6,monsoon,solan,34.7,26.1,0.0,71,25.7,18.0,18.2,85.0
2021-06-18,Azadpur APMC,744.0,860.0,6,monsoon,solan,33.6,25.7,0.4,71,25.7,17.7,10.6,86.0
2021-06-19,Azadpur APMC,907.5,918.0,6,monsoon,solan,33.6,25.2,0.1,73,27.4,17.3,5.7,82.0
2021-06-21,Azadpur APMC,137.6,918.0,6,monsoon,solan,36.3,25.3,0.0,64,27.7,16.5,0.0,68.0
2021-06-22,Azadpur APMC,1071.8,896.0,6,monsoon,solan,39.7,28.2,0.0,48,22.2,17.9,9.1,87.0
2021-06-23,Azadpur APMC,761.6,896.0,6,monsoon,solan,40.5,28.4,0.0,46,24.8,16.9,7.2,84.0
2021-06-24,Azadpur APMC,1023.6,878.0,6,monsoon,solan,38.6,28.4,0.0,58,24.4,17.4,10.4,87.0
2021-06-26,Azadpur APMC,694.7,878.0,6,monsoon,solan,38.1,26.9,0.0,57,24.5,16.5,2.9,82.0
2021-06-28,Azadpur APMC,160.1,878.0,6,monsoon,solan,40.1,28.9,0.0,49,28.0,16.9,0.0,69.0
2021-06-29,Azadpur APMC,1381.0,878.0,6,monsoon,solan,42.6,29.4,0.0,38,27.9,16.9,0.0,63.0
2021-06-30,Azadpur APMC,687.0,878.0,6,monsoon,solan,43.8,29.6,0.0,31,26.8,17.0,1.7,71.0
2021-07-03,Azadpur APMC,852.8,878.0,7,monsoon,solan,39.3,29.4,0.1,50,27.4,15.9,0.0,73.0
2021-07-05,Azadpur APMC,106.9,889.0,7,monsoon,solan,39.6,29.2,0.0,47,29.1,18.0,0.0,62.0
2021-07-06,Azadpur APMC,1234.3,889.0,7,monsoon,solan,40.3,29.9,0.1,44,30.6,21.0,0.0,56.0
2021-07-07,Azadpur APMC,825.1,889.0,7,monsoon,solan,41.8,31.4,0.0,40,29.8,19.9,0.4,69.0
2021-07-08,Azadpur APMC,743.6,877.0,7,monsoon,solan,40.3,32.1,0.0,39,28.3,18.7,1.0,68.0
2021-07-09,Azadpur APMC,851.5,892.0,7,monsoon,solan,38.3,28.4,0.2,57,26.6,17.9,3.2,74.0
2021-07-10,Azadpur APMC,898.1,911.0,7,monsoon,solan,38.1,30.1,1.2,57,27.6,17.3,0.8,75.0
2021-07-12,Azadpur APMC,146.8,911.0,7,monsoon,solan,33.8,28.0,3.9,70,28.3,18.2,0.0,76.0
2021-07-13,Azadpur APMC,1272.3,911.0,7,monsoon,solan,33.5,27.5,6.3,78,29.3,18.8,0.0,70.0
2021-07-14,Azadpur APMC,944.0,918.0,7,monsoon,solan,32.3,27.4,11.2,83,28.7,17.7,1.4,72.0
2021-07-15,Azadpur APMC,779.1,918.0,7,monsoon,solan,34.3,27.4,3.0,79,26.9,19.0,4.5,83.0
2021-07-16,Azadpur APMC,901.5,934.0,7,monsoon,solan,34.4,27.7,2.1,78,25.9,20.2,14.2,90.0
2021-07-17,Azadpur APMC,997.2,934.0,7,monsoon,solan,36.7,28.4,0.4,71,26.5,20.1,14.2,90.0
2021-07-19,Azadpur APMC,185.8,934.0,7,monsoon,solan,27.3,25.9,120.6,94,25.3,19.2,11.8,85.0
2021-07-20,Azadpur APMC,1339.4,934.0,7,monsoon,solan,30.8,25.9,25.0,87,25.4,18.0,4.4,86.0
2021-07-21,Azadpur APMC,496.4,934.0,7,monsoon,solan,32.6,25.9,7.6,85,26.3,17.9,5.0,85.0
2021-07-22,Azadpur APMC,707.0,934.0,7,monsoon,solan,30.2,25.9,4.7,88,25.9,18.6,3.4,85.0
2021-07-23,Azadpur APMC,954.2,934.0,7,monsoon,solan,32.1,26.1,9.5,85,27.0,18.9,2.2,86.0
2021-07-24,Azadpur APMC,1134.2,988.0,7,monsoon,solan,34.0,27.3,0.6,81,25.4,20.3,15.6,90.0
2021-07-26,Azadpur APMC,185.5,980.0,7,monsoon,solan,30.7,28.0,5.4,85,25.7,18.9,14.6,96.0
2021-07-27,Azadpur APMC,1892.6,980.0,7,monsoon,solan,31.2,27.0,13.6,87,25.7,19.7,4.7,90.0
2021-07-28,Azadpur APMC,676.2,980.0,7,monsoon,solan,29.0,26.2,18.9,89,23.3,19.0,8.9,93.0
2021-07-29,Azadpur APMC,315.8,980.0,7,monsoon,solan,29.7,25.7,7.3,88,25.1,19.2,3.3,89.0
2021-07-30,Azadpur APMC,406.0,980.0,7,monsoon,solan,30.5,25.8,11.8,87,26.0,18.9,2.6,89.0
2021-07-31,Azadpur APMC,1131.0,980.0,7,monsoon,solan,31.9,25.4,3.7,86,26.4,19.3,7.2,91.0
2021-08-03,Azadpur APMC,1636.0,980.0,8,monsoon,solan,32.3,26.4,5.1,85,21.4,20.1,164.0,98.0
2021-08-04,Azadpur APMC,228.2,983.0,8,monsoon,solan,32.7,26.2,0.0,79,23.4,18.9,7.1,92.0
2021-08-05,Azadpur APMC,932.8,983.0,8,monsoon,solan,32.9,26.0,0.3,80,24.3,19.5,14.3,91.0
2021-08-06,Azadpur APMC,1186.4,983.0,8,monsoon,solan,33.2,26.5,2.8,81,25.2,19.8,3.2,90.0
2021-08-07,Azadpur APMC,1050.7,983.0,8,monsoon,solan,32.2,27.6,8.0,87,26.2,18.4,1.5,85.0
2021-08-09,Azadpur APMC,153.5,983.0,8,monsoon,solan,31.0,26.7,1.4,87,26.1,20.1,4.2,85.0
2021-08-10,Azadpur APMC,1325.2,983.0,8,monsoon,solan,34.6,26.6,0.8,78,25.5,19.7,12.5,94.0
2021-08-11,Azadpur APMC,899.4,1058.0,8,monsoon,solan,35.2,27.5,0.0,67,24.7,19.3,11.9,95.0
2021-08-12,Azadpur APMC,1197.7,1058.0,8,monsoon,solan,34.9,26.3,0.0,68,25.7,17.7,3.4,90.0
2021-08-13,Azadpur APMC,1047.7,1058.0,8,monsoon,solan,35.6,26.8,0.0,67,25.6,18.2,8.8,87.0
2021-08-14,Azadpur APMC,1064.6,1058.0,8,monsoon,solan,35.3,26.7,0.0,66,24.0,19.2,12.9,89.0
2021-08-17,Azadpur APMC,1628.6,1051.0,8,monsoon,solan,36.1,26.9,0.0,67,26.3,17.5,0.4,81.0
2021-08-18,Azadpur APMC,1142.9,1051.0,8,monsoon,solan,36.0,27.3,0.0,65,25.6,18.6,2.7,88.0
2021-08-19,Azadpur APMC,1041.4,1051.0,8,monsoon,solan,34.8,27.9,0.6,72,25.2,19.3,3.5,88.0
2021-08-20,Azadpur APMC,1049.7,1051.0,8,monsoon,solan,29.8,26.8,1.5,84,25.0,18.6,2.8,88.0
2021-08-21,Azadpur APMC,863.4,1051.0,8,monsoon,solan,29.2,25.1,27.2,90,26.0,17.2,0.4,83.0
2021-08-23,Azadpur APMC,141.4,1035.0,8,monsoon,solan,31.8,26.2,5.9,87,26.7,16.2,0.0,78.0
2021-08-24,Azadpur APMC,703.4,1035.0,8,monsoon,solan,31.9,27.0,2.5,86,26.7,17.1,0.0,80.0
2021-08-25,Azadpur APMC,725.0,1035.0,8,monsoon,solan,34.4,27.7,0.0,71,25.2,18.0,1.9,86.0
2021-08-26,Azadpur APMC,1013.4,1035.0,8,monsoon,solan,34.0,26.9,0.0,69,22.8,19.1,34.2,94.0
2021-08-27,Azadpur APMC,1119.6,1035.0,8,monsoon,solan,34.2,25.4,0.0,68,24.1,18.8,33.3,91.0
2021-08-28,Azadpur APMC,1382.2,1035.0,8,monsoon,solan,33.5,26.6,0.0,75,24.0,18.6,8.6,93.0
2021-08-30,Azadpur APMC,216.7,1035.0,8,monsoon,solan,31.0,25.2,1.0,86,26.1,18.5,2.8,88.0
2021-08-31,Azadpur APMC,1350.2,1035.0,8,monsoon,solan,31.0,24.9,3.9,87,25.0,19.3,2.5,89.0
2021-09-03,Azadpur APMC,724.4,986.0,9,monsoon,agra,31.1,25.3,8.2,88,32.8,25.7,1.2,77.0
2021-09-04,Azadpur APMC,1058.4,893.0,9,monsoon,agra,30.7,25.6,10.9,89,30.9,26.6,8.2,87.0
2021-09-06,Azadpur APMC,122.0,849.0,9,monsoon,agra,32.2,26.6,2.6,84,30.7,25.3,17.4,89.0
2021-09-07,Azadpur APMC,1498.6,760.0,9,monsoon,agra,30.6,26.2,7.1,88,30.7,25.5,14.4,87.0
2021-09-08,Azadpur APMC,942.9,755.0,9,monsoon,agra,30.6,26.1,1.6,81,32.9,25.3,7.7,87.0
2021-09-09,Azadpur APMC,1129.5,755.0,9,monsoon,agra,31.0,25.2,3.9,84,31.3,25.6,4.6,87.0
2021-09-10,Azadpur APMC,1253.5,755.0,9,monsoon,agra,30.0,25.0,10.5,88,32.4,25.8,1.8,84.0
2021-09-11,Azadpur APMC,1099.1,755.0,9,monsoon,agra,28.8,24.2,15.3,90,32.9,26.2,0.1,82.0
2021-09-13,Azadpur APMC,76.3,755.0,9,monsoon,agra,31.6,25.7,7.2,87,31.8,26.9,2.0,82.0
2021-09-14,Azadpur APMC,1502.2,755.0,9,monsoon,agra,31.2,25.9,1.3,84,31.4,26.6,4.3,81.0
2021-09-15,Azadpur APMC,1056.1,755.0,9,monsoon,agra,32.2,25.4,0.0,79,31.0,25.7,5.2,85.0
2021-09-16,Azadpur APMC,1213.7,692.0,9,monsoon,agra,32.8,25.4,3.4,78,29.4,25.1,9.4,87.0
2021-09-17,Azadpur APMC,1313.0,696.0,9,monsoon,agra,29.6,23.5,1.0,78,30.6,24.3,21.7,90.0
2021-09-18,Azadpur APMC,1158.2,696.0,9,monsoon,agra,31.1,24.3,0.0,81,31.8,24.6,12.3,86.0
2021-09-20,Azadpur APMC,141.2,696.0,9,monsoon,agra,32.4,25.0,0.5,81,33.1,26.5,1.3,77.0
2021-09-21,Azadpur APMC,1668.2,696.0,9,monsoon,agra,31.2,26.0,1.6,84,31.8,26.3,0.1,70.0
2021-09-22,Azadpur APMC,877.9,696.0,9,monsoon,agra,29.7,24.6,17.5,89,29.0,23.5,35.4,80.0
2021-09-23,Azadpur APMC,1111.0,696.0,9,monsoon,agra,29.8,24.6,8.8,88,29.2,23.0,29.9,89.0
2021-09-24,Azadpur APMC,893.2,696.0,9,monsoon,agra,30.9,24.7,2.5,84,31.4,24.6,2.1,86.0
2021-09-25,Azadpur APMC,1143.9,696.0,9,monsoon,agra,30.8,24.7,1.9,85,31.4,24.9,0.7,82.0
2021-09-27,Azadpur APMC,250.9,696.0,9,monsoon,agra,32.1,24.7,0.2,81,32.1,25.0,2.4,84.0
2021-09-28,Azadpur APMC,1375.3,792.0,9,monsoon,agra,32.2,25.6,3.2,82,29.9,24.7,16.9,88.0
2021-09-29,Azadpur APMC,1125.2,696.0,9,monsoon,agra,31.6,25.3,0.2,80,31.9,25.0,1.8,83.0
2021-09-30,Azadpur APMC,1315.1,696.0,9,monsoon,agra,31.8,25.3,0.4,81,29.3,25.4,7.5,86.0
2021-10-05,Azadpur APMC,1968.1,846.0,10,post_monsoon,agra,32.5,24.8,2.3,76,30.7,25.7,0.8,83.0
2021-10-06,Azadpur APMC,1177.9,846.0,10,post_monsoon,agra,32.7,25.6,0.0,75,31.8,25.4,0.3,81.0
2021-10-07,Azadpur APMC,1485.9,923.0,10,post_monsoon,agra,32.9,23.1,0.0,69,32.2,25.2,0.3,79.0
2021-10-08,Azadpur APMC,1483.9,923.0,10,post_monsoon,agra,34.0,23.0,0.0,66,33.0,25.6,0.1,78.0
2021-10-09,Azadpur APMC,1401.9,923.0,10,post_monsoon,agra,34.9,22.7,0.0,61,32.9,25.7,0.4,78.0
2021-10-11,Azadpur APMC,196.9,923.0,10,post_monsoon,agra,35.6,22.8,0.0,57,33.0,25.6,0.0,73.0
2021-10-12,Azadpur APMC,1863.8,923.0,10,post_monsoon,agra,35.4,23.3,0.0,54,33.0,25.9,0.0,77.0
2021-10-15,Azadpur APMC,1105.1,888.0,10,post_monsoon,agra,33.8,19.4,0.0,51,34.2,23.2,0.0,69.0
2021-10-16,Azadpur APMC,1072.5,888.0,10,post_monsoon,agra,34.1,21.6,0.0,58,34.3,22.3,0.0,63.0
2021-10-18,Azadpur APMC,84.8,959.0,10,post_monsoon,agra,23.8,21.1,27.7,92,34.3,22.1,0.0,65.0
2021-10-19,Azadpur APMC,1202.0,814.0,10,post_monsoon,agra,28.9,19.4,0.0,81,34.2,22.6,0.0,53.0
